,tripReadId,partnerName,cargoTonnage,asset_type,loadedDate,source_region,destination_region,source,destination,goodType,asset_size,totalDistance,month,currency,amount
11956,TP1166246,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-18 17:02:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217569.0,November,NGN,144000.0
11957,TP1166260,Nafiu Kano,15.0,Open,2021-11-20 18:27:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217569.0,November,NGN,144000.0
11958,TP1166245,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-20 09:59:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217569.0,November,NGN,144000.0
11959,TP1166316,Nafiu Kano,15.0,Open,2021-11-21 21:05:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217569.0,November,NGN,144000.0
11960,TP1166251,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-20 16:19:00+00:00,north west,north west,KADUNA,KANO,OTHERS,30.0,217569.0,November,NGN,144000.0
11961,TP1166349,Nafiu Kano,20.0,Covered,2021-11-22 07:46:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,20.0,217569.0,November,NGN,144000.0
11962,TP1166467,Adekoya Segun Transport,8.0,Covered,2021-11-22 07:31:00+00:00,south west,south west,OGUN,OGUN,WINE AND SPIRIT,10.0,0.0,November,NGN,80850.0
11963,TP1166273,Nafiu Kano,30.0,Open,2021-11-21 00:06:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,30.0,217569.0,November,NGN,144000.0
11964,TP1166249,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-20 10:01:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217569.0,November,NGN,144000.0
11965,TP1166417,Adekoya Segun Transport,8.0,Covered,2021-11-22 07:15:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,0.0,November,NGN,80850.0
11966,TP1166413,Adekoya Segun Transport,12.0,Covered,2021-11-22 21:10:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,0.0,November,NGN,81900.0
11967,TP1166263,TUNSMAN GLOBAL RESOURCES ,30.0,Open,2021-11-20 20:29:16.315000+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,78266.0,November,NGN,149222.0
11968,TP1166411,Adekoya Segun Transport,8.0,Covered,2021-11-22 01:16:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,30733.0,November,NGN,80850.0
11969,TP1166373,Shezlad Agrovet Venture,8.0,Covered,2021-11-22 05:09:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,0.0,November,NGN,80850.0
11970,TP1166364,ADEYEMO OLUWASEUN Transport,12.0,Covered,2021-11-22 10:27:00+00:00,south west,south west,OGUN,ONDO,WINE AND SPIRIT,15.0,254541.0,November,NGN,189000.0
11971,TP1166302,Moor & Adewunmi,15.0,Covered,2021-11-21 16:39:00+00:00,south west,south west,LAGOS,OGUN,FLOUR,15.0,42929.0,November,NGN,75000.0
11972,TP1166333,BENSON OGBEREJEKO,12.0,Covered,2021-11-22 05:50:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,0.0,November,NGN,80850.0
11973,TP1165846,SIF-LOGISTICS,40.31,Open,2021-11-16 15:26:00+00:00,south south,north east,CROSS RIVER,GOMBE,CLINKA,40.0,1086459.0,November,NGN,886820.0
11974,TP1166335,Anioke Ejike,5.0,Covered,2021-11-22 09:48:00+00:00,south west,south west,LAGOS,OGUN,OTHERS,5.0,26606.0,November,NGN,30000.0
11975,TP1166106,Elo Kay Puree limited,20.0,Flatbed,2021-11-19 06:23:00+00:00,south west,south west,LAGOS,LAGOS,AGROCHEMICAL PRODUCTS,20.0,23143.0,November,NGN,350000.0
11976,TP1165458,Great Beauty Oil and Gas limited ,20.0,Flatbed,2021-11-12 09:03:00+00:00,south west,south west,LAGOS,LAGOS,RAW MATERIALS,20.0,5502.0,November,NGN,210000.0
11977,TP1166287,Kesworld Logistics Enterprise,30.0,Open,2021-11-20 12:11:00+00:00,south west,south west,LAGOS,OGUN,SUGAR,30.0,39173.0,November,NGN,223253.0
11978,TP1166288,Kesworld Logistics Enterprise,30.0,Open,2021-11-20 17:46:00+00:00,south west,south west,LAGOS,OGUN,SUGAR,30.0,39173.0,November,NGN,223253.0
11979,TP1165624,Great Beauty Oil and Gas limited ,40.0,Flatbed,2021-11-13 13:51:00+00:00,south west,south west,LAGOS,LAGOS,RAW MATERIALS,40.0,15681.0,November,NGN,270000.0
11980,TP1165659,Great Beauty Oil and Gas limited ,40.0,Flatbed,2021-11-14 18:41:00+00:00,south west,south west,LAGOS,LAGOS,RAW MATERIALS,40.0,15681.0,November,NGN,270000.0
11981,TP1166315,Kesworld Logistics Enterprise,30.0,Open,2021-11-21 21:22:00+00:00,south west,south west,LAGOS,OGUN,SUGAR,30.0,39173.0,November,NGN,223253.0
11982,TP1165860,ADENEKAN MICHEAL ADENIYI,30.0,Covered,2021-11-16 16:13:00+00:00,south west,north central,LAGOS,KWARA,BEVERAGES AND DRINKS,30.0,300157.0,November,NGN,335000.0
11983,TP1166408,Jamays ventures,35.0,Open,2021-11-20 15:44:00+00:00,north central,south west,KWARA,OYO,POULTRY,35.0,1295197.0,November,NGN,150000.0
11984,TP1165904,Act Logistics Limited,15.0,Open,2021-11-17 08:47:00+00:00,south west,south east,OGUN,ENUGU,DRINKS,15.0,423578.0,November,NGN,255360.0
11985,TP1166236,Alhamdulillah Sufuri Technologies Ltd,30.0,Open,2021-11-20 14:44:00+00:00,south west,south south,LAGOS,DELTA,FLOUR,30.0,449684.0,November,NGN,450000.0
11986,TP1164277,Alhamdulillah Sufuri Technologies Ltd,30.0,Open,2021-10-30 15:19:00+00:00,south west,south east,LAGOS,ANAMBRA,FLOUR,30.0,479542.0,October,NGN,466414.0
11987,TP1165948,Al-hhaallee Integrated Services Limited,45.0,Open,2021-11-16 06:31:00+00:00,north west,north central,KANO,KWARA,SOYABEAN SEEDS,45.0,721056.0,November,NGN,495000.0
11988,TP1166069,Joseph Osemwegie,20.0,Covered,2021-11-19 15:13:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,20.0,54543.0,November,NGN,184531.0
11989,TP1165321,Bremalom Global Nigeria Limited,20.0,Covered,2021-11-10 12:22:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,20.0,51604.0,November,NGN,120478.0
11990,TP1166350,Swiftlane Business Enterprise,20.0,Covered,2021-11-22 17:01:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,20.0,51604.0,November,NGN,120478.0
11991,TP1165907,Joseph Osemwegie,20.0,Covered,2021-11-17 21:55:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,20.0,42946.0,November,NGN,102932.0
11992,TP1166396,Joseph Osemwegie,20.0,Covered,2021-11-22 17:01:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,20.0,51604.0,November,NGN,120478.0
11993,TP1164923,Hythe Ltd,2.0,Covered,2021-11-06 13:18:00+00:00,south west,south south,LAGOS,RIVERS,VEGETABLE OIL,2.0,568307.0,November,NGN,680000.0
11994,TP1166264,A.S.A Madobi Enterprises,35.0,Open,2021-11-20 20:22:00+00:00,north west,north west,KANO,KADUNA,SOYABEAN SEEDS,35.0,159556.0,November,NGN,210000.0
11995,TP1165973,Pro Drivers Africa ,45.09,Open,2021-11-17 21:10:00+00:00,south south,north east,CROSS RIVER,GOMBE,CLINKA,45.0,1086459.0,November,NGN,991980.0
11996,TP1166174,ROAT LOGISTICS,20.0,Covered,2021-11-19 14:59:00+00:00,south west,north west,LAGOS,KADUNA,OTHERS,20.0,766833.0,November,NGN,388000.0
11997,TP1165974,Pro Drivers Africa ,45.16,Open,2021-11-17 16:39:00+00:00,south south,north east,CROSS RIVER,GOMBE,CLINKA,45.0,1086459.0,November,NGN,993520.0
11998,TP1166101,Swiftlane Business Enterprise,20.0,Covered,2021-11-19 13:12:00+00:00,south west,south south,LAGOS,EDO,DETERGENT,20.0,366077.0,November,NGN,224406.0
11999,TP1166013,NelsonLac transport,30.0,Open,2021-11-18 13:31:00+00:00,south west,north central,LAGOS,PLATEAU,DRINKS,30.0,997970.0,November,NGN,830000.0
12000,TP1165514,A & M Global Transport,30.0,Open,2021-11-12 12:34:00+00:00,north west,north west,KANO,KADUNA,SOYABEAN SEEDS,30.0,159556.0,November,NGN,111628.0
12001,TP1166235,YALWA LOGISTICS,30.0,Open,2021-11-20 12:23:00+00:00,south west,north west,OGUN,KANO,PASTA,30.0,938977.0,November,NGN,743002.0
12002,TP1166366,ADEYEMO OLUWASEUN Transport,8.0,Covered,2021-11-22 17:42:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,23828.0,November,NGN,80850.0
12003,TP1166415,BE WITH ME LIMITED,15.0,Covered,2021-11-22 15:52:00+00:00,south west,south west,OYO,OYO,OTHERS,30.0,10051.0,November,NGN,72910.26
12004,TP1166268,Moor & Adewunmi,15.0,Covered,2021-11-21 06:37:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,15.0,0.0,November,NGN,75000.0
12005,TP1166269,Moor & Adewunmi,15.0,Covered,2021-11-21 06:39:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,15.0,0.0,November,NGN,75000.0
12006,TP1166497,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-23 08:49:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217568.0,November,NGN,144000.0
12007,TP1166500,HISZA GENERAL ENTERPRISES,30.0,Open,2021-11-21 12:28:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,30.0,217568.0,November,NGN,144000.0
12008,TP1166040,RASHID LOGISTICS SERVICES,30.0,Open,2021-11-18 17:15:00+00:00,north west,south west,KANO,OGUN,OTHERS,30.0,1099239.0,November,NGN,440000.0
12009,TP1166498,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-23 08:44:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217568.0,November,NGN,144000.0
12010,TP1165947,RASHID LOGISTICS SERVICES,30.0,Open,2021-11-17 15:50:00+00:00,north west,south west,KANO,OGUN,OTHERS,30.0,1033825.0,November,NGN,450000.0
12011,TP1166244,Nafiu Kano,30.0,Open,2021-11-20 16:03:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,30.0,217568.0,November,NGN,144000.0
12012,TP1165791,Blessed Chjdeck Ventures,30.0,Open,2021-11-15 20:50:00+00:00,south west,south south,LAGOS,RIVERS,DRINKS,35.0,628735.0,November,NGN,600000.0
12013,TP1165925,KANAYAN CONCEPTS LIMITED,30.0,Covered,2021-11-17 13:51:00+00:00,south west,south south,OGUN,RIVERS,OTHERS,30.0,645508.0,November,NGN,585000.0
12014,TP1166029,Iyatawa Transport and Logistic Services,30.0,Open,2021-11-18 13:38:00+00:00,south west,north central,LAGOS,BENUE,BEVERAGES AND DRINKS,30.0,789568.0,November,NGN,750000.0
12015,TP1166090,full scale service,20.0,Covered,2021-11-22 10:17:00+00:00,south east,south south,ANAMBRA,RIVERS,OTHERS,20.0,189518.0,November,NGN,189302.4
12016,TP1165927,Chinedu Eze Transport,30.0,Covered,2021-11-17 09:27:00+00:00,south west,south south,OGUN,RIVERS,OTHERS,30.0,645508.0,November,NGN,595000.0
12017,TP1166148,OZAMA Logistics Limited,30.0,Open,2021-11-17 17:41:00+00:00,south west,south south,OGUN,DELTA,OTHERS,30.0,476511.0,November,NGN,408700.01
12018,TP1165944,Alhamdulillah Sufuri Technologies Ltd,45.0,Open,2021-11-17 21:07:00+00:00,south west,north west,LAGOS,KANO,SUGAR,45.0,1007074.0,November,NGN,1245000.0
12019,TP1165874,Alhamdulillah Sufuri Technologies Ltd,40.0,Covered,2021-11-16 18:36:00+00:00,south west,north west,LAGOS,KANO,SUGAR,40.0,1007074.0,November,NGN,1106666.66
12020,TP1165861,Alhamdulillah Sufuri Technologies Ltd,35.0,Flatbed,2021-11-16 16:30:00+00:00,south west,north west,LAGOS,KANO,SUGAR,40.0,1007074.0,November,NGN,968333.33
12021,TP1166037,Babsons logistics Explorers,40.0,Open,2021-11-18 18:08:00+00:00,south west,north west,LAGOS,KANO,SUGAR,40.0,1001820.0,November,NGN,1106666.66
12022,TP1166252,OGS Foods Services,10.0,Covered,2021-11-20 15:45:00+00:00,north west,south south,KADUNA,RIVERS,BEVERAGES AND DRINKS,10.0,786876.0,November,NGN,589050.0
12023,TP1166217,OBINNA,30.0,Open,2021-11-20 20:39:42.913000+00:00,south west,north central,LAGOS,NASARAWA,SUGAR,30.0,902543.0,November,NGN,675091.0
12024,TP1166331,ADEYEMO OLUWASEUN Transport,12.0,Covered,2021-11-22 05:51:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,47065.0,November,NGN,98880.0
12025,TP1166170,ADEYEMO OLUWASEUN Transport,8.0,Covered,2021-11-19 12:37:00+00:00,south west,south west,OGUN,OGUN,WINE AND SPIRIT,10.0,0.0,November,NGN,30250.0
12026,TP1165636,A.S.A Madobi Enterprises,35.0,Open,2021-11-13 19:04:00+00:00,south west,north west,LAGOS,KANO,SUGAR,35.0,1007074.0,November,NGN,968333.33
12027,TP1161808,Adisa Tijani,12.0,Covered,2021-10-08 20:20:00+00:00,south west,south west,OGUN,OYO,WINE AND SPIRIT,15.0,142111.0,October,NGN,97850.0
12028,TP1166338,Dalcros Enterprises,20.0,Covered,2021-11-22 19:35:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,20.0,47467.0,November,NGN,121869.0
12029,TP1166286,Kesworld Logistics Enterprise,30.0,Open,2021-11-21 06:05:00+00:00,south west,south west,LAGOS,OGUN,SUGAR,30.0,40484.0,November,NGN,223253.0
12030,TP1165841,Kesworld Logistics Enterprise,30.0,Open,2021-11-16 13:49:00+00:00,south west,south west,LAGOS,OGUN,SUGAR,30.0,39173.0,November,NGN,223253.0
12031,TP1166403,MoveSmart Logistics,20.0,Covered,2021-11-22 14:51:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,20.0,42946.0,November,NGN,112932.0
12032,TP1165827,Nuhu Haruna,30.0,Open,2021-11-16 12:24:00+00:00,south west,north east,LAGOS,GOMBE,BEVERAGES AND DRINKS,30.0,1262856.0,November,NGN,840000.0
12033,TP1166564,God’s work logistic services ,8.0,Covered,2021-11-23 17:10:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,40029.0,November,NGN,80850.0
12034,TP1166566,Shezlad Agrovet Venture,12.0,Covered,2021-11-23 15:31:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,32367.0,November,NGN,81900.0
12035,TP1163989,Theme Global Logistics,15.0,Covered,2021-10-29 10:18:00+00:00,south west,south west,OYO,LAGOS,OTHERS,15.0,142052.0,October,NGN,183921.0
12036,TP1165383,AA KANURI,45.0,Open,2021-11-11 08:06:00+00:00,south west,north west,OGUN,KANO,PASTA,45.0,668320.0,November,NGN,1114000.0
12037,TP1165403,AA KANURI,30.0,Open,2021-11-11 08:08:00+00:00,south west,north west,OGUN,KANO,PASTA,30.0,938977.0,November,NGN,743002.0
12038,TP1166358,Joseph Osemwegie,15.0,Covered,2021-11-22 17:06:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,15.0,54543.0,November,NGN,163776.0
12039,TP1166567,Shezlad Agrovet Venture,8.0,Covered,2021-11-23 09:33:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,32367.0,November,NGN,81900.0
12040,TP1166353,GBOLAHAN,15.0,Covered,2021-11-22 16:31:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,15.0,69417.0,November,NGN,111204.0
12041,TP1165306,Jamays ventures,30.0,Open,2021-11-10 12:40:00+00:00,north central,south west,KWARA,OYO,POULTRY,30.0,0.0,November,NGN,150000.0
12042,TP1166578,BE WITH ME LIMITED,15.0,Covered,2021-11-23 17:57:00+00:00,south west,north central,OYO,KWARA,OTHERS,30.0,145681.0,November,NGN,157466.15
12043,TP1166600,Anioke Ejike,5.0,Covered,2021-11-24 07:28:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,5.0,27226.0,November,NGN,30000.0
12044,TP1166444,TGL FREIGHT ,15.0,Covered,2021-11-22 14:27:00+00:00,south west,south west,OGUN,LAGOS,OTHERS,15.0,5409.0,November,NGN,66140.05
12045,TP1166375,TGL FREIGHT ,15.0,Covered,2021-11-22 14:33:00+00:00,south west,south west,OGUN,LAGOS,OTHERS,15.0,43954.0,November,NGN,76140.05
12046,TP1166215,KHAIRAN KATHEERAN LIMITED ,30.0,Open,2021-11-20 07:22:00+00:00,south west,north west,LAGOS,KANO,NOODLES,30.0,993646.0,November,NGN,750000.0
12047,TP1166017,Babsons logistics Explorers,30.0,Open,2021-11-18 14:21:00+00:00,north west,south south,KANO,RIVERS,SESAME SEED,30.0,1069886.0,November,NGN,427907.0
12048,TP1166267,Great heritage maritime ser ltd,40.0,Flatbed,2021-11-21 09:10:00+00:00,south east,south south,ABIA,RIVERS,OTHERS,40.0,59257.0,November,NGN,117700.0
12049,TP1166562,SRO LOGISTICS LTD,30.0,Covered,2021-11-22 23:40:00+00:00,south west,south south,LAGOS,DELTA,OTHERS,30.0,0.0,November,NGN,362791.0
12050,TP1166209,SRO LOGISTICS LTD,30.0,Covered,2021-11-19 03:06:00+00:00,south west,south south,LAGOS,DELTA,OTHERS,30.0,0.0,November,NGN,362791.0
12051,TP1166210,Moor & Adewunmi,15.0,Covered,2021-11-19 18:45:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,15.0,0.0,November,NGN,50000.0
12052,TP1166513,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-23 12:00:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217568.0,November,NGN,144000.0
12053,TP1166571,Gbenguson International  Enterprise,30.0,Open,2021-11-23 23:43:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,13050.0,November,NGN,95271.0
12054,TP1165660,Isah Mohammed,35.0,Open,2021-11-14 10:03:00+00:00,south south,south west,RIVERS,LAGOS,AGROCHEMICAL PRODUCTS,35.0,651537.0,November,NGN,455000.0
12055,TP1166573,Gbenguson International  Enterprise,30.0,Open,2021-11-23 23:42:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,13050.0,November,NGN,95271.0
12056,TP1166277,Two-4-Seven Trucking Ltd,36.79,Open,2021-11-21 07:41:00+00:00,south south,north east,CROSS RIVER,GOMBE,CLINKA,40.0,1086459.0,November,NGN,809380.0
12057,TP1163986,blejoe logistics services,20.0,Covered,2021-10-29 10:57:00+00:00,south west,south east,LAGOS,ABIA,OTHERS,20.0,0.0,October,NGN,450000.0
12058,TP1165895,Alhaji Ahmad Danjuma,30.0,Open,2021-11-17 07:35:00+00:00,south west,north west,OGUN,KANO,PASTA,30.0,938977.0,November,NGN,743002.0
12059,TP1165292,blejoe logistics services,10.0,Covered,2021-11-10 08:10:00+00:00,south west,south east,LAGOS,ANAMBRA,OTHERS,10.0,0.0,November,NGN,295000.0
12060,TP1166136,EARLYDEW INT'L COMPANY,12.0,Covered,2021-11-19 18:57:00+00:00,south west,south south,OGUN,RIVERS,WINE AND SPIRIT,15.0,626276.0,November,NGN,390600.0
12061,TP1166368,Jotmo Systems Limited,8.0,Covered,2021-11-22 12:50:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,23828.0,November,NGN,80850.0
12062,TP1166572,Emaviv international services,12.0,Covered,2021-11-23 07:06:00+00:00,south west,south west,OGUN,ONDO,WINE AND SPIRIT,15.0,0.0,November,NGN,189000.0
12063,TP1165903,blejoe logistics services,40.0,Flatbed,2021-11-17 09:02:00+00:00,south east,south west,ANAMBRA,OGUN,OTHERS,40.0,419903.0,November,NGN,326000.0
12064,TP1166126,Fairah Global Ventures,30.0,Open,2021-11-19 17:25:00+00:00,south west,north west,OGUN,KANO,OTHERS,30.0,1139876.0,November,NGN,773200.0
12065,TP1165647,blejoe logistics services,40.0,Flatbed,2021-11-12 19:43:00+00:00,south east,south west,ANAMBRA,OGUN,OTHERS,40.0,419903.0,November,NGN,326000.0
12066,TP1165770,Bisrom Nig Enterprises,20.0,Covered,2021-11-15 18:08:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,20.0,43786.0,November,NGN,120478.0
12067,TP1165197,ALH. HUDU KADUNA,30.0,Open,2021-11-09 14:49:00+00:00,south west,north west,OGUN,KANO,PASTA,30.0,938977.0,November,NGN,743002.0
12068,TP1166099,Alhamdulillah Sufuri Technologies Ltd,30.0,Open,2021-11-19 06:39:00+00:00,south west,south east,LAGOS,ANAMBRA,FLOUR,30.0,479542.0,November,NGN,466414.0
12070,TP1166563,Young Abas Nig Ltd,30.0,Open,2021-11-23 17:46:00+00:00,south west,south west,OYO,OYO,SOYA MILLS,30.0,57438.0,November,NGN,126916.0
12071,TP1165803,Theme Global Logistics,30.0,Covered,2021-11-16 08:54:00+00:00,south west,south south,OYO,RIVERS,OTHERS,30.0,577992.0,November,NGN,530000.0
12072,TP1166494,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-21 12:30:00+00:00,north west,north central,KADUNA,PLATEAU,EQUIPMENTS,15.0,315740.0,November,NGN,144000.0
12073,TP1165637,ALMENA NIG LTD,50.0,Open,2021-11-14 06:39:00+00:00,south west,north west,LAGOS,KANO,SUGAR,50.0,1001820.0,November,NGN,1383333.33
12074,TP1166048,Mohammed Sulaimon,30.0,Open,2021-11-18 15:44:00+00:00,south west,south west,LAGOS,ONDO,BEVERAGES AND DRINKS,30.0,267817.0,November,NGN,335000.0
12075,TP1166314,Theme Global Logistics,30.0,Open,2021-11-21 19:06:00+00:00,south west,north west,OYO,SOKOTO,OTHERS,30.0,848303.0,November,NGN,650000.0
12076,TP1166265,MEJ Associates,30.0,Open,2021-11-19 17:40:00+00:00,south west,north west,LAGOS,KANO,VEDAN,40.0,1003505.0,November,NGN,750000.0
12077,TP1166412,God’s work logistic services ,8.0,Covered,2021-11-22 13:59:00+00:00,south west,south west,LAGOS,OGUN,WINE AND SPIRIT,10.0,26224.0,November,NGN,80850.0
12078,TP1166502,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-23 11:03:00+00:00,north west,north west,KADUNA,KANO,EQUIPMENTS,15.0,217568.0,November,NGN,144000.0
12079,TP1165672,CEDERSUFF LOGISTICS AND TRANSPORT COMPANY,40.0,Flatbed,2021-11-14 19:13:00+00:00,south west,south west,LAGOS,OGUN,RAW MATERIALS,40.0,62377.0,November,NGN,370000.0
12080,TP1166486,OGS Foods Services,10.0,Open,2021-11-23 09:22:00+00:00,north west,south west,KADUNA,LAGOS,BEVERAGES AND DRINKS,20.0,851155.0,November,NGN,235000.0
12081,TP1166479,Kesworld Logistics Enterprise,30.0,Open,2021-11-23 07:05:00+00:00,south west,south west,LAGOS,OGUN,SUGAR,30.0,40984.0,November,NGN,223253.0
12082,TP1166557,Jamays ventures,30.0,Open,2021-11-23 16:56:00+00:00,north central,south west,KWARA,LAGOS,POULTRY,30.0,1192777.0,November,NGN,200000.0
12083,TP1166512,HISZA GENERAL ENTERPRISES,15.0,Open,2021-11-23 08:57:00+00:00,north west,north central,KADUNA,FEDERAL CAPITAL TERRITORY,EQUIPMENTS,15.0,221701.0,November,NGN,132000.0
12084,TP1166484,Theme Global Logistics,15.0,Covered,2021-11-22 17:22:00+00:00,south west,south west,OYO,OSUN,OTHERS,15.0,101951.0,November,NGN,156466.15
12085,TP1165866,Swiftlane Business Enterprise,20.0,Covered,2021-11-19 13:21:00+00:00,south west,south west,OGUN,LAGOS,DETERGENT,20.0,0.0,November,NGN,131444.0
12086,TP1166478,Ridashey Global Limited,20.0,Covered,2021-11-23 06:08:00+00:00,south west,south west,OGUN,LAGOS,OTHERS,20.0,12761.0,November,NGN,121869.0
12087,TP1166020,Theme Global Logistics,30.0,Open,2021-11-18 14:39:00+00:00,south west,north east,OYO,ADAMAWA,OTHERS,30.0,1315112.0,November,NGN,850000.0
12088,TP1166644,Shezlad Agrovet Venture,12.0,Covered,2021-11-24 08:20:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,49817.0,November,NGN,98880.0
12089,TP1166645,Shezlad Agrovet Venture,12.0,Covered,2021-11-24 08:44:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,37111.0,November,NGN,98880.0
12090,TP1166628,Adekoya Segun Transport,12.0,Covered,2021-11-24 09:00:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,32293.0,November,NGN,81900.0
12091,TP1166574,Adekoya Segun Transport,12.0,Covered,2021-11-23 09:02:00+00:00,south west,south west,OGUN,OGUN,WINE AND SPIRIT,10.0,0.0,November,NGN,35000.0
12092,TP1166197,Ibrahim Lawal Nasidi,30.0,Open,2021-11-19 17:45:00+00:00,south west,north east,LAGOS,GOMBE,VEDAN,30.0,1260802.0,November,NGN,850000.0
12093,TP1166258,A S Malik global services limited,30.0,Covered,2021-11-20 15:40:00+00:00,south west,south south,LAGOS,RIVERS,BEVERAGES AND DRINKS,30.0,639659.0,November,NGN,550000.0
12094,TP1163892,Nassarawa Transport Nig. Ltd.,45.0,Open,2021-10-28 22:47:00+00:00,south west,north west,LAGOS,KANO,SUGAR,45.0,1001820.0,October,NGN,1245000.0
12095,TP1165955,Babsons logistics Explorers,35.0,Open,2021-11-17 21:06:00+00:00,south west,north west,LAGOS,KANO,SUGAR,35.0,1001820.0,November,NGN,968333.33
12096,TP1166304,Babsons logistics Explorers,40.0,Open,2021-11-21 18:11:00+00:00,south west,north west,LAGOS,KANO,SUGAR,40.0,1001820.0,November,NGN,1106666.66
12097,TP1166303,Babsons logistics Explorers,40.0,Open,2021-11-21 18:12:00+00:00,south west,north west,LAGOS,KANO,SUGAR,40.0,1011859.0,November,NGN,1106666.66
12098,TP1165147,zenon concept,45.0,Open,2021-11-09 09:28:00+00:00,south west,north west,LAGOS,KANO,FLOUR,45.0,997767.0,November,NGN,1215000.0
12099,TP1166625,Ugo Trucks,20.0,Covered,2021-11-24 13:00:00+00:00,south west,south west,LAGOS,LAGOS,DETERGENT,20.0,52398.0,November,NGN,106497.0
12100,TP1166531,Abiona Isikilu Transport,12.0,Covered,2021-11-23 19:23:00+00:00,south west,south west,OGUN,OSUN,WINE AND SPIRIT,15.0,0.0,November,NGN,151200.0
12101,TP1166534,Abiona Isikilu Transport,12.0,Covered,2021-11-23 12:00:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,32293.0,November,NGN,81900.0
12102,TP1166428,Shezlad Agrovet Venture,12.0,Covered,2021-11-22 13:51:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,15.0,47065.0,November,NGN,98880.0
12103,TP1165900,FFS Atlantis Ltd,30.0,Open,2021-11-17 07:31:00+00:00,south west,south south,OYO,RIVERS,OTHERS,30.0,577992.0,November,NGN,530000.0
12104,TP1165938,blejoe logistics services,27.0,Covered,2021-11-17 17:20:00+00:00,south west,south west,OGUN,OYO,WINE AND SPIRIT,30.0,142111.0,November,NGN,287430.0
12105,TP1166196,RIBELO BUFAS ENTERPRISE,30.0,Open,2021-11-20 06:42:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,18594.0,November,NGN,132655.0
12106,TP1165978,full scale service,30.0,Covered,2021-11-20 10:20:00+00:00,south east,south south,ANAMBRA,RIVERS,OTHERS,30.0,194110.0,November,NGN,224118.12
